time,x0,x1
18.56,-0.693621,1.44712
18.57,-0.67915,1.46157
18.58,-0.664534,1.47624
18.59,-0.649772,1.49112
18.6,-0.634861,1.50624
18.61,-0.619799,1.52158
18.62,-0.604583,1.53715
18.63,-0.589211,1.55294
18.64,-0.573682,1.56898
18.65,-0.557992,1.58524
18.66,-0.54214,1.60173
18.67,-0.526122,1.61847
18.68,-0.509938,1.63543
18.69,-0.493583,1.65263
18.7,-0.477057,1.67007
18.71,-0.460356,1.68774
18.72,-0.443479,1.70564
18.73,-0.426423,1.72378
18.74,-0.409185,1.74215
18.75,-0.391763,1.76074
18.76,-0.374156,1.77957
18.77,-0.35636,1.79861
18.78,-0.338374,1.81788
18.79,-0.320195,1.83736
18.8,-0.301822,1.85705
18.81,-0.283251,1.87695
18.82,-0.264482,1.89704
18.83,-0.245511,1.91733
18.84,-0.226338,1.9378
18.85,-0.20696,1.95845
18.86,-0.187375,1.97927
18.87,-0.167583,2.00024
18.88,-0.14758,2.02136
18.89,-0.127367,2.04261
18.9,-0.106941,2.06397
18.91,-0.0863009,2.08545
18.92,-0.0654464,2.10701
18.93,-0.0443763,2.12864
18.94,-0.0230899,2.15033
18.95,-0.00158657,2.17205
18.96,0.020134,2.19379
18.97,0.0420719,2.21552
18.98,0.0642271,2.23721
18.99,0.0865992,2.25885
19,0.109188,2.2804
19.01,0.131992,2.30185
19.02,0.15501,2.32314
19.03,0.178242,2.34427
19.04,0.201684,2.36518
19.05,0.225336,2.38585
19.06,0.249195,2.40625
19.07,0.273257,2.42632
19.08,0.29752,2.44604
19.09,0.321981,2.46536
19.1,0.346634,2.48424
19.11,0.371477,2.50263
19.12,0.396503,2.52049
19.13,0.421708,2.53777
19.14,0.447086,2.55442
19.15,0.47263,2.57038
19.16,0.498334,2.58562
19.17,0.52419,2.60007
19.18,0.550191,2.61368
19.19,0.576327,2.62641
19.2,0.602592,2.63818
19.21,0.628973,2.64896
19.22,0.655463,2.65868
19.23,0.68205,2.66729
19.24,0.708723,2.67474
19.25,0.73547,2.68096
19.26,0.76228,2.68591
19.27,0.789139,2.68954
19.28,0.816034,2.6918
19.29,0.842952,2.69263
19.3,0.869879,2.69199
19.31,0.896799,2.68985
19.32,0.923697,2.68614
19.33,0.950558,2.68085
19.34,0.977367,2.67393
19.35,1.00411,2.66535
19.36,1.03076,2.65509
19.37,1.05731,2.64313
19.38,1.08374,2.62944
19.39,1.11004,2.61401
19.4,1.13618,2.59684
19.41,1.16214,2.57792
19.42,1.18792,2.55727
19.43,1.2135,2.53487
19.44,1.23885,2.51076
19.45,1.26395,2.48494
19.46,1.2888,2.45745
19.47,1.31338,2.42832
19.48,1.33766,2.39758
19.49,1.36164,2.36528
19.5,1.38529,2.33147
19.51,1.4086,2.29619
19.52,1.43157,2.2595
19.53,1.45416,2.22148
19.54,1.47638,2.18217
19.55,1.4982,2.14167
19.56,1.51961,2.10003
19.57,1.54061,2.05734
19.58,1.56119,2.01368
19.59,1.58132,1.96912
19.6,1.60102,1.92376
19.61,1.62025,1.87768
19.62,1.63903,1.83096
19.63,1.65734,1.78369
19.64,1.67518,1.73596
19.65,1.69254,1.68785
19.66,1.70941,1.63945
19.67,1.72581,1.59085
19.68,1.74172,1.54212
19.69,1.75714,1.49334
19.7,1.77207,1.44459
19.71,1.78652,1.39596
19.72,1.80048,1.3475
19.73,1.81395,1.29928
19.74,1.82695,1.25139
19.75,1.83946,1.20386
19.76,1.8515,1.15677
19.77,1.86307,1.11017
19.78,1.87417,1.06411
19.79,1.88481,1.01863
19.8,1.89499,0.973781
19.81,1.90473,0.9296
19.82,1.91403,0.886123
19.83,1.92289,0.843381
19.84,1.93132,0.801402
19.85,1.93934,0.76021
19.86,1.94694,0.719827
19.87,1.95414,0.68027
19.88,1.96094,0.641555
19.89,1.96736,0.603691
19.9,1.97339,0.566689
19.91,1.97906,0.530553
19.92,1.98437,0.495288
19.93,1.98932,0.460894
19.94,1.99393,0.427371
19.95,1.9982,0.394714
19.96,2.00215,0.362919
19.97,2.00578,0.331979
19.98,2.0091,0.301885
19.99,2.01212,0.272627
20,2.01484,0.244195
